     
     
     
     
     
     
     
     
     
     
     
     
     
     
millis, state, light, lat, lon, ax, ay, az, deg, micf_freq, micf_vol, micr_freq, micr_vol, micl_freq, micl_vol, micb_freq, micb_vol, direct, distance soundvol guidanceTime
     
     
     
     
     
     
     
     
     
     
     
     
     
     
millis, state, light, lat, lon, ax, ay, az, deg, micf_freq, micf_vol, micr_freq, micr_vol, micl_freq, micl_vol, micb_freq, micb_vol, direct, distance soundvol guidanceTime
     
     
     
     
     
     
     
     
     
     
     
     
     
     
millis, state, light, lat, lon, ax, ay, az, deg, micf_freq, micf_vol, micr_freq, micr_vol, micl_freq, micl_vol, micb_freq, micb_vol, direct, distance soundvol guidanceTime
35229, 0, 851, 0.00, 0.00, -0.13, -0.12, 9.63, -123.93, 32, 1, 32, 1, 32, 1, 36, 1, 0,0.00,0,35228
35655, 0, 833, 0.00, 0.00, -0.09, -0.12, 9.66, -132.93, 32, 1, 0, 0, 32, 1, 33, 1, 0,0.00,0,35654
36080, 0, 850, 0.00, 0.00, -0.12, -0.12, 9.63, -133.12, 0, 0, 34, 1, 32, 1, 33, 1, 0,0.00,0,36078
36504, 0, 829, 0.00, 0.00, -0.14, -0.12, 9.67, -133.39, 35, 1, 32, 1, 32, 1, 35, 1, 0,0.00,0,36503
36932, 0, 840, 0.00, 0.00, -0.12, -0.12, 9.59, -133.14, 0, 0, 32, 1, 33, 1, 32, 1, 0,0.00,0,36930
37357, 0, 845, 0.00, 0.00, -0.16, -0.12, 9.67, -138.84, 35, 1, 32, 1, 32, 1, 62, 1, 0,0.00,0,37356
37785, 0, 830, 0.00, 0.00, -0.03, -0.12, 9.67, -132.02, 35, 1, 32, 1, 32, 1, 34, 1, 0,0.00,0,37783
38211, 0, 843, 0.00, 0.00, -0.15, -0.12, 9.65, -125.53, 32, 1, 32, 1, 38, 1, 0, 0, 0,0.00,0,38210
38636, 0, 837, 0.00, 0.00, -0.14, -0.12, 9.67, -152.27, 32, 1, 47, 1, 32, 1, 0, 0, 0,0.00,0,38635
39061, 0, 841, 0.00, 0.00, -0.12, -0.12, 9.67, -141.82, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,39060
39488, 0, 851, 0.00, 0.00, -0.10, -0.12, 9.67, -122.08, 32, 1, 32, 1, 33, 1, 0, 0, 0,0.00,0,39487
39915, 0, 830, 0.00, 0.00, -0.16, -0.12, 9.60, -133.76, 32, 1, 32, 1, 32, 1, 32, 1, 0,0.00,0,39913
40340, 0, 846, 0.00, 0.00, -0.17, -0.12, 9.67, -138.99, 33, 1, 34, 1, 0, 0, 33, 1, 0,0.00,0,40339
40765, 0, 829, 0.00, 0.00, -0.10, -0.12, 9.67, -142.68, 32, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,40763
41190, 0, 850, 0.00, 0.00, -0.06, -0.12, 9.65, -139.57, 32, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,41188
41617, 0, 847, 0.00, 0.00, -0.09, -0.12, 9.63, -123.25, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,41616
42045, 0, 831, 0.00, 0.00, -0.09, -0.12, 9.64, -144.41, 0, 0, 32, 1, 32, 1, 33, 1, 0,0.00,0,42043
42471, 0, 839, 0.00, 0.00, -0.12, -0.12, 9.67, -137.39, 32, 1, 32, 1, 32, 1, 34, 1, 0,0.00,0,42470
42898, 0, 851, 0.00, 0.00, -0.16, -0.12, 9.67, -130.04, 32, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,42897
43323, 0, 619, 0.00, 0.00, -0.17, -0.12, 9.67, -146.58, 32, 1, 32, 1, 0, 0, 0, 0, 0,0.00,0,43322
43748, 0, 347, 0.00, 0.00, -0.25, 0.09, 9.84, -142.70, 32, 1, 32, 1, 33, 1, 47, 2, 0,0.00,0,43747
44173, 0, 366, 0.00, 0.00, 0.97, -0.45, 10.20, -175.26, 39, 2, 32, 1, 35, 1, 63, 1, 0,0.00,0,44171
44601, 0, 866, 0.00, 0.00, -0.87, -0.41, 11.07, 20.21, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,44600
45028, 0, 974, 0.00, 0.00, -1.68, -0.69, 9.65, -138.50, 34, 2, 32, 1, 32, 1, 33, 1, 0,0.00,0,45027
45456, 0, 788, 0.00, 0.00, -4.60, 0.60, 7.18, -99.91, 32, 1, 32, 1, 32, 1, 35, 1, 0,0.00,0,45454
45877, 0, 558, 0.00, 0.00, -5.75, 0.62, 7.67, -79.46, 63, 1, 33, 1, 32, 1, 35, 1, 0,0.00,0,45876
46300, 0, 536, 0.00, 0.00, -6.18, 1.60, 7.53, -64.52, 33, 1, 47, 2, 32, 1, 38, 1, 0,0.00,0,46299
46721, 0, 506, 0.00, 0.00, -5.89, 2.46, 7.27, -48.89, 32, 1, 0, 0, 0, 0, 35, 1, 0,0.00,0,46720
47137, 0, 486, 0.00, 0.00, -7.32, 1.60, 6.75, -52.80, 33, 1, 0, 0, 33, 1, 32, 1, 0,0.00,0,47136
47558, 0, 501, 0.00, 0.00, -6.67, 1.74, 7.08, -55.85, 33, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,47557
47978, 0, 522, 0.00, 0.00, -6.32, 1.34, 7.10, -61.91, 33, 1, 35, 1, 35, 1, 47, 2, 0,0.00,0,47977
48403, 0, 526, 0.00, 0.00, -6.08, 1.31, 7.47, -63.12, 32, 1, 40, 1, 32, 1, 32, 1, 0,0.00,0,48401
48827, 0, 555, 0.00, 0.00, -5.96, 0.98, 7.63, -66.73, 32, 1, 32, 1, 35, 1, 33, 1, 0,0.00,0,48825
50184, 4, 719, 0.00, 0.00, -5.35, 0.46, 8.13, -72.55, 42, 2, 33, 2, 49, 2, 33, 1, 0,0.00,0,50183
50608, 4, 847, 0.00, 0.00, -4.49, 0.27, 9.42, -82.83, 61, 2, 32, 1, 32, 2, 32, 1, 0,0.00,0,50607
51034, 4, 963, 0.00, 0.00, -4.35, 0.31, 9.30, -87.44, 49, 2, 34, 2, 37, 3, 52, 2, 0,0.00,0,51032
51458, 4, 966, 0.00, 0.00, -4.55, 0.18, 9.03, -86.34, 60, 2, 34, 2, 46, 2, 32, 1, 0,0.00,0,51457
51883, 4, 969, 0.00, 0.00, -4.25, 0.35, 8.93, -87.12, 32, 1, 33, 2, 32, 1, 32, 1, 0,0.00,0,51881
52307, 4, 971, 0.00, 0.00, -4.24, -0.19, 9.50, -88.05, 41, 2, 52, 2, 33, 2, 33, 1, 0,0.00,0,52305
52733, 4, 971, 0.00, 0.00, -4.69, 0.08, 9.01, -86.30, 51, 2, 32, 1, 53, 2, 33, 1, 0,0.00,0,52731
53157, 4, 971, 0.00, 0.00, -4.45, 0.40, 8.70, -84.44, 32, 1, 34, 2, 47, 2, 51, 2, 0,0.00,0,53156
53581, 4, 972, 0.00, 0.00, -4.21, -0.53, 9.30, -88.50, 32, 1, 45, 2, 34, 2, 33, 1, 0,0.00,0,53580
54007, 4, 971, 0.00, 0.00, -4.12, -0.05, 9.03, -93.11, 45, 2, 32, 1, 34, 2, 33, 1, 0,0.00,0,210
54428, 4, 972, 0.00, 0.00, -4.04, -0.50, 9.36, -96.54, 32, 1, 32, 1, 35, 1, 35, 1, 0,0.00,0,632
54846, 4, 971, 0.00, 0.00, -4.03, -0.12, 9.10, -97.01, 34, 1, 38, 1, 0, 0, 35, 1, 0,0.00,0,1050
55266, 4, 971, 0.00, 0.00, -4.14, -0.26, 9.22, -97.86, 32, 1, 32, 1, 32, 1, 32, 1, 0,0.00,0,1469
55687, 4, 972, 0.00, 0.00, -4.03, -0.26, 9.00, -95.98, 32, 1, 56, 1, 32, 1, 38, 1, 0,0.00,0,1891
56109, 4, 972, 0.00, 0.00, -4.03, -0.34, 9.10, -98.09, 32, 1, 47, 1, 35, 1, 33, 1, 0,0.00,0,2313
56530, 4, 972, 0.00, 0.00, -4.03, -0.26, 9.21, -97.87, 33, 1, 0, 0, 35, 1, 33, 1, 0,0.00,0,2734
56950, 4, 972, 0.00, 0.00, -4.03, -0.26, 9.10, -98.68, 35, 1, 32, 1, 35, 1, 0, 0, 0,0.00,0,3154
57369, 4, 972, 0.00, 0.00, -4.03, -0.26, 9.10, -97.95, 33, 1, 0, 0, 0, 0, 33, 1, 0,0.00,0,3573
57786, 4, 973, 0.00, 0.00, -4.04, -0.16, 9.10, -97.74, 32, 1, 0, 0, 0, 0, 33, 1, 0,0.00,0,3990
58205, 4, 972, 0.00, 0.00, -4.03, -0.12, 9.10, -97.29, 44, 1, 32, 1, 32, 1, 34, 1, 0,0.00,0,4408
58627, 4, 973, 0.00, 0.00, -4.03, -0.13, 9.10, -96.85, 0, 0, 32, 1, 33, 1, 38, 1, 0,0.00,0,4831
59047, 4, 972, 0.00, 0.00, -4.03, -0.13, 9.10, -96.61, 32, 1, 63, 1, 32, 1, 33, 1, 0,0.00,0,5250
59467, 4, 972, 0.00, 0.00, -4.03, -0.15, 9.12, -97.08, 32, 1, 0, 0, 56, 1, 0, 0, 0,0.00,0,5671
59887, 4, 973, 0.00, 0.00, -4.03, 0.03, 9.11, -94.64, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,6091
60305, 4, 973, 0.00, 0.00, -4.03, -0.12, 9.10, -98.27, 0, 0, 35, 1, 32, 1, 35, 1, 0,0.00,0,6509
60724, 4, 972, 0.00, 0.00, -4.03, -0.12, 9.09, -96.18, 32, 1, 32, 1, 0, 0, 0, 0, 0,0.00,0,6928
61142, 4, 971, 0.00, 0.00, -4.04, -0.12, 9.10, -96.37, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,7344
61562, 4, 972, 0.00, 0.00, -4.17, -0.12, 9.10, -96.08, 33, 1, 0, 0, 32, 1, 56, 1, 0,0.00,0,7766
61983, 4, 971, 0.00, 0.00, -4.17, -0.12, 9.04, -94.53, 32, 1, 32, 1, 33, 2, 33, 1, 0,0.00,0,8187
62406, 4, 898, 0.00, 0.00, -4.97, -0.59, 9.10, -83.49, 35, 1, 32, 1, 62, 1, 33, 1, 0,0.00,0,8610
62828, 4, 543, 0.00, 0.00, -6.75, -0.84, 6.94, -57.89, 48, 1, 0, 0, 32, 1, 33, 1, 0,0.00,0,9032
63247, 4, 568, 0.00, 0.00, -6.46, -0.69, 7.37, -54.21, 33, 1, 0, 0, 33, 1, 35, 1, 0,0.00,0,9451
63665, 4, 743, 0.00, 0.00, -5.90, 0.03, 8.24, -63.16, 32, 1, 0, 0, 0, 0, 0, 0, 0,0.00,0,9869
64075, 4, 688, 0.00, 0.00, -5.92, -0.16, 7.89, -60.27, 38, 1, 63, 1, 0, 0, 0, 0, 0,0.00,0,10279
64493, 4, 707, 0.00, 0.00, -5.94, 0.03, 7.96, -55.24, 33, 1, 0, 0, 0, 0, 0, 0, 0,0.00,0,10697
64911, 4, 702, 0.00, 0.00, -5.93, -0.12, 8.10, -57.74, 33, 1, 32, 1, 32, 1, 35, 1, 0,0.00,0,11114
65335, 4, 690, 0.00, 0.00, -6.03, -0.26, 8.10, -59.93, 32, 1, 32, 1, 0, 0, 34, 1, 0,0.00,0,11539
65758, 4, 682, 0.00, 0.00, -6.03, -0.40, 7.96, -59.41, 33, 1, 38, 1, 32, 1, 0, 0, 0,0.00,0,11962
66181, 4, 698, 0.00, 0.00, -6.03, -0.55, 7.96, -59.87, 32, 1, 63, 1, 33, 1, 33, 1, 0,0.00,0,12385
66604, 4, 677, 0.00, 0.00, -6.07, -0.56, 7.96, -59.71, 38, 1, 32, 1, 33, 1, 0, 0, 0,0.00,0,12808
67027, 4, 660, 0.00, 0.00, -6.07, -0.55, 7.87, -59.32, 33, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,13230
67452, 4, 667, 0.00, 0.00, -6.17, -0.55, 7.96, -60.07, 36, 1, 32, 1, 32, 1, 34, 1, 0,0.00,0,13656
67877, 4, 671, 0.00, 0.00, -6.03, -0.69, 7.86, -58.66, 33, 1, 35, 1, 34, 1, 33, 1, 0,0.00,0,14081
68302, 4, 664, 0.00, 0.00, -6.12, -0.68, 7.95, -58.25, 32, 1, 32, 1, 33, 1, 35, 1, 0,0.00,0,14506
68729, 4, 681, 0.00, 0.00, -6.04, -0.69, 7.96, -59.31, 32, 1, 33, 1, 32, 1, 32, 1, 0,0.00,0,14933
69153, 4, 663, 0.00, 0.00, -6.06, -0.69, 7.96, -60.34, 32, 1, 0, 0, 0, 0, 34, 1, 0,0.00,0,15356
69573, 4, 666, 0.00, 0.00, -6.17, -0.69, 7.96, -60.79, 32, 1, 40, 1, 34, 1, 34, 1, 0,0.00,0,15777
69999, 4, 676, 0.00, 0.00, -6.18, -0.43, 7.96, -58.08, 33, 1, 32, 1, 32, 1, 35, 1, 0,0.00,0,16203
70426, 4, 671, 0.00, 0.00, -6.18, -0.55, 7.96, -57.40, 32, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,16630
70848, 4, 648, 0.00, 0.00, -6.22, -0.37, 7.81, -55.25, 33, 1, 33, 1, 33, 1, 0, 0, 0,0.00,0,17052
71271, 4, 635, 0.00, 0.00, -6.32, -0.55, 7.82, -55.44, 32, 1, 32, 1, 0, 0, 34, 1, 0,0.00,0,17474
71694, 4, 620, 0.00, 0.00, -6.60, -0.26, 8.28, -54.34, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,17898
72116, 4, 576, 0.00, 0.00, -7.43, -1.83, 5.84, -61.37, 32, 1, 47, 1, 0, 0, 0, 0, 0,0.00,0,18320
72538, 4, 622, 0.00, 0.00, -8.61, -2.98, 3.91, -72.50, 33, 1, 32, 1, 32, 1, 32, 1, 0,0.00,0,18742
72963, 4, 474, 0.00, 0.00, -8.53, -3.29, 3.29, -73.92, 33, 1, 32, 1, 33, 1, 32, 1, 0,0.00,0,19167
73390, 4, 377, 0.00, 0.00, -9.04, -3.84, 0.37, -106.69, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,19594
73816, 4, 328, 0.00, 0.00, -9.04, -4.12, 0.00, -108.98, 32, 1, 34, 1, 35, 1, 0, 0, 0,0.00,0,20020
74241, 4, 542, 0.00, 0.00, -9.32, -1.50, 3.18, -58.24, 33, 1, 32, 1, 32, 1, 34, 1, 0,0.00,0,20445
74665, 4, 675, 0.00, 0.00, -7.65, -0.46, 5.47, -42.16, 33, 1, 32, 1, 0, 0, 0, 0, 0,0.00,0,20868
75085, 4, 673, 0.00, 0.00, -8.53, 2.55, 3.57, -15.15, 32, 1, 0, 0, 32, 1, 32, 1, 0,0.00,0,21289
75506, 4, 153, 0.00, 0.00, -8.14, 5.19, 0.44, 59.46, 32, 1, 47, 2, 63, 1, 0, 0, 0,0.00,0,21709
75923, 4, 123, 0.00, 0.00, -8.09, 5.09, 0.35, 62.71, 33, 1, 38, 1, 35, 1, 0, 0, 0,0.00,0,22126
76343, 4, 113, 0.00, 0.00, -8.13, 5.32, 0.09, 64.30, 46, 26, 32, 1, 47, 16, 32, 1, 0,0.00,0,22547
76765, 4, 263, 0.00, 0.00, -8.78, 3.60, 1.79, 46.17, 32, 1, 0, 0, 0, 0, 32, 1, 0,0.00,0,22969
77179, 4, 529, 0.00, 0.00, -8.29, 3.67, 4.38, -2.01, 33, 1, 32, 1, 0, 0, 33, 1, 0,0.00,0,23383
77598, 4, 662, 0.00, 0.00, -8.10, 3.32, 5.13, -11.25, 36, 1, 35, 1, 32, 1, 33, 1, 0,0.00,0,23802
78022, 4, 611, 0.00, 0.00, -8.81, 2.02, 4.66, -17.95, 47, 2, 32, 1, 0, 0, 33, 1, 0,0.00,0,78021
78441, 4, 570, 0.00, 0.00, -8.47, 1.17, 4.83, -27.41, 35, 1, 0, 0, 32, 1, 47, 2, 0,0.00,0,208
78855, 4, 596, 0.00, 0.00, -8.39, 0.42, 5.52, -37.92, 32, 1, 0, 0, 0, 0, 0, 0, 0,0.00,0,621
79266, 4, 650, 0.00, 0.00, -8.04, -0.69, 6.23, -49.88, 35, 1, 32, 1, 38, 1, 36, 1, 0,0.00,0,1032
79687, 4, 678, 0.00, 0.00, -7.63, -0.83, 6.46, -56.23, 0, 0, 32, 1, 32, 1, 32, 1, 0,0.00,0,1454
80106, 4, 681, 0.00, 0.00, -7.36, -0.84, 6.81, -58.67, 32, 1, 47, 1, 0, 0, 0, 0, 0,0.00,0,1873
80524, 4, 677, 0.00, 0.00, -7.18, -0.89, 6.81, -61.20, 35, 1, 32, 1, 0, 0, 38, 1, 0,0.00,0,2290
80944, 4, 671, 0.00, 0.00, -7.07, -1.12, 7.10, -61.85, 0, 0, 32, 1, 32, 1, 0, 0, 0,0.00,0,2711
81362, 4, 681, 0.00, 0.00, -7.18, -0.99, 6.85, -61.25, 32, 1, 32, 1, 0, 0, 48, 1, 0,0.00,0,3128
81780, 4, 676, 0.00, 0.00, -7.18, -1.12, 7.10, -61.58, 47, 1, 33, 1, 36, 1, 35, 1, 0,0.00,0,3546
82202, 4, 684, 0.00, 0.00, -7.18, -1.12, 6.95, -62.04, 33, 1, 32, 1, 47, 1, 56, 1, 0,0.00,0,3969
82624, 4, 665, 0.00, 0.00, -7.17, -1.26, 7.03, -63.46, 34, 1, 32, 1, 33, 1, 33, 1, 0,0.00,0,4391
83046, 4, 648, 0.00, 0.00, -7.06, -1.26, 6.95, -62.46, 32, 1, 0, 0, 0, 0, 33, 1, 0,0.00,0,4812
83462, 4, 654, 0.00, 0.00, -7.03, -1.26, 6.82, -63.57, 32, 1, 0, 0, 0, 0, 32, 1, 0,0.00,0,5229
83881, 4, 636, 0.00, 0.00, -7.04, -1.40, 6.81, -63.29, 32, 1, 32, 1, 33, 2, 33, 1, 0,0.00,0,5647
84304, 4, 525, 0.00, 0.00, -7.03, -1.55, 7.10, -63.45, 0, 0, 33, 2, 32, 1, 33, 1, 0,0.00,0,6071
84726, 4, 530, 0.00, 0.00, -7.18, -1.54, 6.82, -63.73, 32, 1, 32, 1, 33, 1, 34, 1, 0,0.00,0,6493
85148, 4, 540, 0.00, 0.00, -7.19, -1.40, 6.81, -62.31, 33, 1, 0, 0, 33, 2, 33, 1, 0,0.00,0,6915
85570, 4, 528, 0.00, 0.00, -7.18, -1.40, 6.95, -63.40, 32, 1, 0, 0, 32, 1, 32, 1, 0,0.00,0,7337
85990, 4, 535, 0.00, 0.00, -7.18, -1.55, 6.95, -63.45, 32, 1, 0, 0, 32, 1, 35, 1, 0,0.00,0,7757
86411, 4, 549, 0.00, 0.00, -7.18, -1.00, 6.81, -59.45, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,8178
86831, 4, 550, 0.00, 0.00, -7.18, -1.12, 6.81, -60.10, 32, 1, 0, 0, 32, 1, 32, 1, 0,0.00,0,8598
87250, 4, 552, 0.00, 0.00, -7.32, -1.01, 6.84, -59.01, 32, 1, 33, 1, 32, 1, 33, 1, 0,0.00,0,9017
87672, 4, 575, 0.00, 0.00, -7.89, -1.94, 6.08, -61.74, 34, 1, 56, 1, 0, 0, 47, 2, 0,0.00,0,9438
88091, 4, 469, 0.00, 0.00, -8.21, -3.12, 5.13, -66.39, 35, 1, 62, 1, 35, 1, 56, 1, 0,0.00,0,9857
88514, 4, 590, 0.00, 0.00, -7.03, 2.30, 5.38, -32.75, 33, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,10281
88936, 4, 574, 0.00, 0.00, -6.02, 2.63, 6.77, -35.44, 32, 1, 32, 1, 33, 2, 33, 1, 0,0.00,0,10702
89359, 4, 546, 0.00, 0.00, -6.32, 2.38, 7.25, -36.93, 38, 2, 33, 1, 33, 1, 33, 1, 0,0.00,0,11126
89785, 4, 447, 0.00, 0.00, -6.75, 2.32, 6.52, -34.69, 34, 36, 34, 2, 34, 16, 35, 7, 0,0.00,0,11551
90213, 4, 454, 0.00, 0.00, -6.75, 2.18, 6.97, -35.72, 34, 13, 33, 2, 35, 19, 36, 3, 0,0.00,0,11980
90640, 4, 594, 0.00, 0.00, -7.32, 0.94, 7.00, -44.38, 33, 1, 35, 1, 32, 1, 38, 1, 0,0.00,0,12407
91062, 4, 631, 0.00, 0.00, -6.27, 2.32, 7.79, -46.24, 33, 2, 38, 1, 32, 1, 0, 0, 0,0.00,0,12829
91481, 4, 637, 0.00, 0.00, -5.60, 2.09, 8.24, -53.83, 34, 1, 63, 1, 32, 1, 0, 0, 0,0.00,0,13248
91899, 4, 630, 0.00, 0.00, -5.89, 1.60, 7.94, -51.29, 32, 1, 0, 0, 32, 1, 32, 1, 0,0.00,0,13666
92318, 4, 631, 0.00, 0.00, -6.02, 1.31, 7.94, -52.39, 32, 1, 0, 0, 0, 0, 32, 1, 0,0.00,0,14085
92739, 4, 618, 0.00, 0.00, -5.92, 1.31, 7.92, -52.66, 33, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,14506
93159, 4, 608, 0.00, 0.00, -6.08, 1.17, 7.66, -52.56, 0, 0, 0, 0, 0, 0, 33, 1, 0,0.00,0,14926
93576, 4, 620, 0.00, 0.00, -6.03, 1.17, 7.83, -52.93, 32, 1, 32, 1, 32, 1, 36, 1, 0,0.00,0,15343
93999, 4, 604, 0.00, 0.00, -6.10, 1.06, 7.85, -53.40, 32, 1, 32, 1, 32, 1, 0, 0, 0,0.00,0,15766
94416, 4, 608, 0.00, 0.00, -6.12, 1.17, 7.81, -52.67, 33, 1, 32, 1, 0, 0, 44, 1, 0,0.00,0,16183
94836, 4, 603, 0.00, 0.00, -6.09, 1.17, 7.80, -53.45, 32, 1, 32, 1, 0, 0, 0, 0, 0,0.00,0,16603
95253, 4, 614, 0.00, 0.00, -6.12, 1.17, 7.81, -52.14, 0, 0, 56, 1, 33, 1, 34, 1, 0,0.00,0,17020
95674, 4, 613, 0.00, 0.00, -6.04, 1.31, 7.96, -52.41, 33, 1, 32, 1, 0, 0, 0, 0, 0,0.00,0,17440
96091, 4, 616, 0.00, 0.00, -6.10, 1.18, 7.96, -51.14, 32, 1, 0, 0, 47, 1, 33, 1, 0,0.00,0,17857
96507, 4, 608, 0.00, 0.00, -6.03, 1.31, 7.81, -50.94, 34, 1, 56, 1, 35, 1, 34, 1, 0,0.00,0,18274
96928, 4, 612, 0.00, 0.00, -6.17, 1.23, 7.75, -50.99, 47, 2, 63, 1, 35, 1, 32, 1, 0,0.00,0,18695
97348, 4, 613, 0.00, 0.00, -6.12, 1.44, 7.70, -50.32, 32, 1, 0, 0, 32, 1, 38, 1, 0,0.00,0,19115
97768, 4, 617, 0.00, 0.00, -6.04, 1.36, 7.96, -51.07, 0, 0, 35, 1, 32, 1, 35, 1, 0,0.00,0,19535
98188, 4, 617, 0.00, 0.00, -6.03, 1.31, 7.81, -51.51, 0, 0, 32, 1, 35, 1, 33, 1, 0,0.00,0,19955
98607, 4, 614, 0.00, 0.00, -6.03, 1.31, 7.81, -51.19, 32, 1, 0, 0, 62, 1, 0, 0, 0,0.00,0,20374
99022, 4, 602, 0.00, 0.00, -6.18, 1.17, 7.68, -51.68, 32, 1, 32, 1, 0, 0, 34, 1, 0,0.00,0,20789
99444, 4, 609, 0.00, 0.00, -6.18, 1.13, 7.81, -51.03, 35, 1, 33, 1, 32, 1, 32, 1, 0,0.00,0,21211
99870, 4, 591, 0.00, 0.00, -6.18, 1.31, 7.67, -50.33, 32, 1, 33, 2, 32, 1, 33, 1, 0,0.00,0,21636
100290, 4, 598, 0.00, 0.00, -6.18, 1.17, 7.81, -50.83, 32, 1, 0, 0, 0, 0, 0, 0, 0,0.00,0,22057
100711, 4, 604, 0.00, 0.00, -6.26, 1.29, 7.74, -51.54, 33, 1, 33, 2, 32, 1, 32, 1, 0,0.00,0,22477
101134, 4, 598, 0.00, 0.00, -6.19, 1.17, 7.67, -50.04, 32, 1, 35, 1, 0, 0, 33, 1, 0,0.00,0,22901
101556, 4, 588, 0.00, 0.00, -6.18, 1.17, 7.67, -50.51, 32, 1, 35, 1, 33, 1, 0, 0, 0,0.00,0,23323
101979, 4, 604, 0.00, 0.00, -6.19, 1.17, 7.74, -51.00, 33, 1, 33, 1, 33, 1, 34, 1, 0,0.00,0,23746
102403, 4, 592, 0.00, 0.00, -6.27, 1.17, 7.70, -51.16, 32, 1, 32, 1, 35, 1, 0, 0, 0,0.00,0,24170
102827, 4, 594, 0.00, 0.00, -6.46, 0.90, 7.38, -52.12, 32, 1, 33, 1, 32, 1, 44, 1, 0,0.00,0,102825
103251, 4, 592, 0.00, 0.00, -6.18, 1.20, 7.81, -52.00, 33, 1, 33, 1, 0, 0, 37, 1, 0,0.00,0,207
103669, 4, 600, 0.00, 0.00, -6.32, 1.17, 7.68, -50.73, 32, 1, 36, 1, 32, 1, 32, 1, 0,0.00,0,625
104089, 4, 598, 0.00, 0.00, -6.18, 1.30, 7.67, -49.91, 38, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,1045
104512, 4, 591, 0.00, 0.00, -6.18, 1.17, 7.77, -50.32, 32, 1, 33, 1, 33, 1, 32, 1, 0,0.00,0,1468
104935, 4, 607, 0.00, 0.00, -6.18, 1.29, 7.67, -50.03, 33, 1, 32, 1, 33, 1, 33, 2, 0,0.00,0,1891
105357, 4, 601, 0.00, 0.00, -6.18, 1.17, 7.67, -50.01, 33, 1, 33, 1, 32, 1, 33, 1, 0,0.00,0,2313
105780, 4, 589, 0.00, 0.00, -6.29, 1.17, 7.69, -51.26, 32, 1, 32, 1, 32, 1, 35, 1, 0,0.00,0,2735
106203, 4, 604, 0.00, 0.00, -6.23, 1.27, 7.66, -51.23, 32, 1, 32, 1, 38, 1, 32, 1, 0,0.00,0,3159
106627, 4, 594, 0.00, 0.00, -6.18, 1.31, 7.69, -50.59, 32, 1, 32, 1, 33, 1, 44, 1, 0,0.00,0,3583
107045, 4, 596, 0.00, 0.00, -6.24, 1.17, 7.67, -51.01, 35, 1, 0, 0, 0, 0, 0, 0, 0,0.00,0,4001
107462, 4, 604, 0.00, 0.00, -6.32, 1.17, 7.67, -50.74, 32, 1, 38, 1, 32, 1, 33, 1, 0,0.00,0,4418
107883, 4, 599, 0.00, 0.00, -6.32, 1.11, 7.79, -52.09, 32, 1, 32, 1, 33, 1, 0, 0, 0,0.00,0,4839
108305, 4, 589, 0.00, 0.00, -6.45, 1.03, 7.68, -50.50, 32, 1, 0, 0, 32, 1, 33, 1, 0,0.00,0,5261
108724, 4, 577, 0.00, 0.00, -6.61, 0.58, 7.95, -53.87, 38, 1, 32, 1, 0, 0, 62, 1, 0,0.00,0,5680
109144, 4, 466, 0.00, 0.00, -7.36, -1.25, 6.82, -58.52, 52, 2, 34, 1, 32, 1, 0, 0, 0,0.00,0,6100
109565, 4, 308, 0.00, 0.00, -8.32, -2.39, 5.38, -63.30, 34, 2, 35, 1, 47, 1, 34, 1, 0,0.00,0,6521
109993, 4, 206, 0.00, 0.00, -9.04, -1.84, 2.23, -74.44, 32, 1, 32, 1, 32, 1, 33, 1, 0,0.00,0,6949
110420, 4, 71, 0.00, 0.00, -10.07, -1.95, 1.03, -93.51, 33, 1, 32, 1, 32, 1, 34, 2, 0,0.00,0,7376
110843, 4, 89, 0.00, 0.00, -10.03, -2.41, 1.28, -89.46, 33, 1, 38, 1, 47, 2, 32, 1, 0,0.00,0,7799
111268, 4, 106, 0.00, 0.00, -9.90, -1.55, 0.95, -88.24, 35, 1, 63, 1, 33, 1, 34, 2, 0,0.00,0,8224
     
     
     
     
     
     
     
     
     
     
     
     
     
     
millis, state, light, lat, lon, ax, ay, az, deg, micf_freq, micf_vol, micr_freq, micr_vol, micl_freq, micl_vol, micb_freq, micb_vol, direct, distance soundvol guidanceTime
28030, 0, 974, 0.00, 0.00, -7.59, 4.70, 18.65, -78.94, 0, 0, 32, 1, 35, 1, 47, 2, 0,0.00,0,28029
